id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
2462,1729,1729,2009/2010,7,8472,8602,5,2,1.73,3.6,5,1.7,3.35,4.6,1.75,3.5,4.6,1.73,3.5,5,1.7,3.6,5,1.67,3.4,5
2463,1729,1729,2009/2010,7,10194,10260,0,2,8.5,4.5,1.4,8.75,4.5,1.3,7.5,4.3,1.4,10,4.5,1.33,9,4.5,1.36,7.5,4,1.4
2464,1729,1729,2009/2010,7,8462,8668,0,1,4.2,3.4,1.91,3.5,3.3,1.95,3.9,3.3,1.9,4.33,3.5,1.83,4,3.3,1.95,3.75,3.25,1.91
2465,1729,1729,2009/2010,7,8456,8654,3,1,1.44,4.33,7.5,1.4,4,7.25,1.45,4,7,1.4,4.5,8,1.4,4.33,8,1.4,4,7.5
2466,1729,1729,2009/2010,7,9879,9825,0,1,6.5,4,1.53,5.65,3.85,1.5,6,3.7,1.55,6.5,3.6,1.57,7.5,3.75,1.5,5.5,3.6,1.57
2467,1729,1729,2009/2010,7,8655,10252,2,1,3.1,3.25,2.38,3,3.2,2.2,2.85,3.2,2.4,3.1,3.25,2.3,3.1,3.3,2.25,2.9,3.25,2.2
2468,1729,1729,2009/2010,7,8658,8559,1,2,2.2,3.25,3.4,2.15,3.15,3.15,2.1,3.25,3.4,2.25,3.25,3.25,2.2,3.3,3.25,2.1,3.2,3.2
2469,1729,1729,2009/2010,8,10260,8472,2,2,1.2,6.5,15,1.18,6,11,1.17,6,15,1.2,6.5,13,1.17,5.5,12,1.2,6,11
2470,1729,1729,2009/2010,8,8602,8462,0,1,2,3.4,3.8,1.95,3.4,3.4,2.2,3.3,3.1,2,3.4,3.75,1.91,3.25,3.4,2.1,3.25,3.25
2471,1729,1729,2009/2010,8,8654,9879,2,2,2.2,3.25,3.4,1.95,3.25,3.55,2.1,3.3,3.35,2.2,3.3,3.3,2,3.2,3.2,2.1,3.2,3.4
2472,1729,1729,2009/2010,8,8668,10194,1,1,1.57,4,6,1.5,3.65,6.15,1.5,3.9,6.5,1.57,3.6,6.5,1.53,3.5,5.5,1.57,3.5,5.5
2473,1729,1729,2009/2010,8,8455,8650,2,0,2.1,3.3,3.6,2.05,3.25,3.25,2.1,3.2,3.45,2.1,3.2,3.6,2.1,3.1,3.1,2.2,3.1,3.25
2474,1729,1729,2009/2010,8,8191,8658,2,1,2.3,3.25,3.2,2.2,3.2,3,2.3,3.3,2.9,2.2,3.3,3.3,2.1,3.2,3,2.2,3.2,3.2
2475,1729,1729,2009/2010,8,8559,8586,2,2,3.8,3.6,1.95,3.8,3.5,1.8,3.6,3.3,2,4,3.4,1.91,4,3.4,1.91,3.75,3.4,1.91
2476,1729,1729,2009/2010,8,8667,8528,2,1,2.88,3.3,2.5,2.6,3.25,2.45,2.6,3.2,2.6,2.88,3.3,2.4,2.62,3.2,2.3,2.75,3.3,2.4
2477,1729,1729,2009/2010,8,10252,8456,1,1,2.75,3.25,2.63,2.6,3.3,2.4,2.6,3.2,2.6,2.62,3.3,2.62,2.62,3.3,2.62,2.6,3.2,2.6
2478,1729,1729,2009/2010,8,9825,8655,6,2,1.2,6.5,15,1.18,6.05,11,1.2,5.5,14,1.2,6.5,13,1.2,5,11,1.2,6,11
2479,1729,1729,2009/2010,9,10194,8654,2,1,2.1,3.3,3.6,2.15,3.2,3.3,2.1,3.25,3.4,2.1,3.3,3.5,2.15,3.3,3.4,2,3.3,3.4
2480,1729,1729,2009/2010,9,10260,8559,2,1,1.2,5.5,13,1.2,5.75,13,1.2,5.5,14,1.2,6.5,13,1.2,5,11,1.18,6,11
2481,1729,1729,2009/2010,9,9879,8667,2,0,1.67,3.6,5.5,1.65,3.65,5,1.7,3.5,4.9,1.62,3.75,5.5,1.62,3.75,5.5,1.67,3.4,4.5
2482,1729,1729,2009/2010,9,8668,8602,1,1,1.44,4.2,6.5,1.4,4.2,7.65,1.45,4,7,1.5,4,7,1.44,4,8,1.44,3.6,7
2483,1729,1729,2009/2010,9,8655,8191,3,2,1.73,3.6,5,1.75,3.45,4.5,1.75,3.5,4.6,1.8,3.5,4.5,1.75,3.4,5,1.75,3.5,4.5
2484,1729,1729,2009/2010,9,10252,8455,2,1,4.5,3.6,1.8,4.1,3.55,1.8,4,3.4,1.85,4.5,3.5,1.8,4.6,3.4,1.8,4.33,3.4,1.8
2485,1729,1729,2009/2010,9,8472,8650,1,0,4.2,3.4,1.91,4.65,3.6,1.7,4.6,3.5,1.75,4.5,3.5,1.8,4.6,3.4,1.8,4,3.4,1.8
2486,1729,1729,2009/2010,9,8528,8456,1,1,5,3.6,1.73,5,3.6,1.65,4.6,3.5,1.75,5,3.5,1.73,5,3.5,1.73,4.5,3.4,1.7
2487,1729,1729,2009/2010,9,8462,8586,1,2,4.5,3.5,1.83,4.9,3.65,1.65,4.3,3.4,1.8,4.5,3.5,1.8,4.6,3.4,1.8,4,3.4,1.8
2488,1729,1729,2009/2010,9,9825,8658,3,1,1.17,7,19,1.16,6.5,15,1.2,5.5,14,1.17,7,15,1.17,7,17,1.14,6,15
2489,1729,1729,2010/2011,1,10252,8654,3,0,2,3.3,4,1.85,3.4,4.1,1.8,3.4,4,1.83,3.4,4.33,1.91,3.25,4.33,2,3.25,4.2
2490,1729,1729,2010/2011,1,8655,8668,1,0,2.88,3.25,2.5,2.75,3.25,2.45,2.55,3.2,2.5,2.8,3.3,2.5,2.88,3.2,2.5,3.1,3.3,2.38
2491,1729,1729,2010/2011,1,8559,9879,0,0,2.2,3.3,3.4,2.15,3.25,3.25,2.2,3.2,3,2.25,3.3,3.2,2.15,3.2,3.5,2.2,3.3,3.4
2492,1729,1729,2010/2011,1,8455,8659,6,0,1.17,7,17,1.15,6.75,16,1.15,6.2,14,1.14,7.5,19,1.17,6.5,19,1.17,7.5,19
2493,1729,1729,2010/2011,1,8650,9825,1,1,2.5,3.25,2.88,2.45,3.25,2.75,2.4,3.2,2.7,2.4,3.3,2.88,2.5,3.2,2.88,2.5,3.2,3
2494,1729,1729,2010/2011,1,10260,10261,3,0,1.25,5.5,15,1.22,5.5,12.5,1.22,5.3,11,1.25,5.5,12,1.22,6,13,1.22,6,15
2495,1729,1729,2010/2011,1,8472,8658,2,2,2.1,3.3,3.6,2.15,3.2,3.3,2.1,3.2,3.2,2.1,3.3,3.5,2.15,3.2,3.5,2.2,3.25,3.5
2496,1729,1729,2010/2011,1,8586,8456,0,0,2.4,3.3,3,2.35,3.3,2.85,2.4,3.2,2.7,2.3,3.3,3,2.38,3.25,3,2.3,3.4,3.1
2497,1729,1729,2010/2011,1,8602,10194,2,1,2.3,3.25,3.2,2.25,3.15,3.1,2.3,3.2,2.8,2.25,3.3,3.2,2.3,3.2,3.2,2.3,3.25,3.3
2498,1729,1729,2010/2011,1,8528,8483,0,4,1.83,3.5,4.5,1.78,3.4,4.5,1.9,3.3,3.7,1.8,3.5,4.5,1.75,3.4,5,1.83,3.4,4.75
2499,1729,1729,2010/2011,10,10260,8586,2,0,1.57,4,6,1.6,4,5.75,1.6,3.6,5,1.62,3.75,5.5,1.62,3.75,5.5,1.62,4.2,6
2500,1729,1729,2010/2011,10,9825,8654,1,0,1.17,7,17,1.15,7,14,1.2,5.5,12,1.17,7,15,1.17,7,15,1.18,7.5,19
2501,1729,1729,2010/2011,10,10252,8658,0,0,1.8,3.6,4.5,1.85,3.4,4.6,1.8,3.4,4,1.83,3.4,4.5,1.83,3.5,4.33,1.83,3.5,5
2502,1729,1729,2010/2011,10,8668,10194,1,0,1.57,3.75,6.5,1.5,3.8,6.5,1.6,3.6,5,1.57,3.75,6,1.57,3.5,7,1.57,4,7
2503,1729,1729,2010/2011,10,10261,8472,5,1,2.2,3.2,3.5,2.2,3.25,3.5,2.1,3.2,3.2,2.2,3.3,3.3,2.15,3.3,3.4,2.2,3.3,3.6
2504,1729,1729,2010/2011,10,8602,8456,2,1,5.5,3.4,1.73,5.4,3.45,1.65,4.4,3.5,1.7,5.5,3.5,1.67,5,3.5,1.73,5.5,3.6,1.73
2505,1729,1729,2010/2011,10,8655,8455,1,2,7.5,4.33,1.44,7.5,4.25,1.4,6.5,3.8,1.47,7,4,1.5,7.5,4.2,1.44,9,4.4,1.44
2506,1729,1729,2010/2011,10,9879,8528,2,0,1.91,3.4,4.2,1.85,3.4,4,1.9,3.3,3.7,1.83,3.5,4.33,1.83,3.4,4.5,1.91,3.5,4.5
2507,1729,1729,2010/2011,10,8559,8650,0,1,3.4,3.25,2.2,3.25,3.25,2.15,2.8,3.2,2.3,3.3,3.3,2.2,3.2,3.3,2.25,3.4,3.3,2.3
2508,1729,1729,2010/2011,10,8483,8659,2,1,2.9,3.25,2.5,2.75,3.2,2.45,2.55,3.2,2.55,2.8,3.3,2.5,2.75,3.3,2.5,3,3.3,2.5
2509,1729,1729,2010/2011,11,10260,8602,2,1,1.22,6,15,1.2,6.25,11.5,1.2,5.5,12,1.2,6.5,13,1.25,5,15,1.22,6.5,17
2510,1729,1729,2010/2011,11,9825,10261,0,1,1.29,5.5,11,1.22,5.75,11.5,1.25,5,10,1.22,6,12,1.3,5,11,1.29,6,12
2511,1729,1729,2010/2011,11,8650,8455,2,0,3.8,3.4,2,3.75,3.3,1.95,3.2,3.2,2.1,3.75,3.4,2,3.75,3.1,2.1,3.8,3.4,2.1
2512,1729,1729,2010/2011,11,8472,10194,2,0,2.1,3.2,3.75,2,3.2,3.75,2,3.2,3.4,2.1,3.3,3.5,2.15,3.1,3.6,2.1,3.25,4
2513,1729,1729,2010/2011,11,8655,8528,2,1,1.8,3.6,4.5,1.75,3.5,4.5,1.85,3.3,3.9,1.83,3.4,4.5,1.83,3.4,4.5,1.8,3.6,5
2514,1729,1729,2010/2011,11,9879,10252,1,1,2.2,3.25,3.4,2.1,3.2,3.4,2.3,3.1,2.9,2.25,3.25,3.2,2.2,3.1,3.5,2.2,3.3,3.5
2515,1729,1729,2010/2011,11,8658,8654,2,2,1.91,3.4,4.2,1.91,3.25,4,2,3.2,3.4,1.91,3.4,4,1.95,3.3,4,2,3.4,4.2
2516,1729,1729,2010/2011,11,8559,8586,4,2,3,3.3,2.4,2.9,3.3,2.3,2.8,3.2,2.3,3,3.25,2.38,3,3,2.5,3.1,3.4,2.4
2517,1729,1729,2010/2011,11,8659,8456,0,2,3.6,3.3,2.1,3.6,3.3,2,3.2,3.2,2.1,3.5,3.3,2.1,3.5,3.2,2.15,3.8,3.4,2.1
2518,1729,1729,2010/2011,11,8483,8668,2,2,4.5,3.6,1.8,4.5,3.5,1.75,4,3.4,1.8,4.5,3.5,1.8,4.5,3.4,1.83,5,3.6,1.83
2519,1729,1729,2010/2011,12,8586,8472,1,1,1.53,4,6.5,1.48,4,6.5,1.55,3.7,5.4,1.53,3.75,6.5,1.57,3.8,6,1.57,4,7
2520,1729,1729,2010/2011,12,8654,8659,2,2,2.3,3.25,3.2,2.25,3.25,3.05,2.2,3.2,3,2.38,3.25,3,2.38,3.3,2.9,2.3,3.4,3.25
2521,1729,1729,2010/2011,12,8602,9825,0,2,5.5,3.6,1.67,5.5,3.6,1.6,4.6,3.5,1.65,6,3.75,1.57,6,3.75,1.57,6,3.8,1.67
2522,1729,1729,2010/2011,12,10194,8658,3,2,2.1,3.2,3.75,2.05,3.2,3.6,2.1,3.2,3.2,2.1,3.3,3.5,2.05,3.25,3.75,2.1,3.3,3.8
2523,1729,1729,2010/2011,12,8528,8650,1,1,4.75,3.6,1.75,4.5,3.7,1.7,4.3,3.4,1.75,4.5,3.75,1.73,4.8,3.6,1.73,5,3.75,1.8
2524,1729,1729,2010/2011,12,10252,8483,3,2,1.62,3.75,6,1.6,3.5,5.75,1.6,3.6,5,1.57,3.75,6,1.62,3.75,5.5,1.67,3.8,6
2525,1729,1729,2010/2011,12,8668,8559,1,1,1.62,3.75,6,1.6,3.6,5.5,1.65,3.5,4.6,1.67,3.5,5.5,1.62,3.75,5.5,1.62,3.75,6.5
2526,1729,1729,2010/2011,12,10261,8655,1,2,1.91,3.4,4.2,1.91,3.3,3.9,1.9,3.3,3.7,2,3.4,3.75,1.95,3.3,4,1.95,3.5,4.2
2527,1729,1729,2010/2011,12,8456,10260,0,0,2.63,3.25,2.75,2.5,3.2,2.7,2.65,3.3,2.4,2.62,3.3,2.62,2.7,3.1,2.7,2.62,3.3,2.88
2528,1729,1729,2010/2011,12,8455,9879,1,0,1.2,6.5,15,1.18,6.25,13,1.2,5.5,12,1.2,6.5,13,1.22,5.5,15,1.22,6.5,17
2529,1729,1729,2010/2011,13,8586,8655,4,2,1.57,3.8,6.5,1.6,3.45,6,1.55,3.7,5.4,1.62,3.75,5.5,1.62,3.6,6,1.62,4,6.5
2530,1729,1729,2010/2011,13,8654,8483,0,0,1.91,3.6,4,1.85,3.6,3.8,1.9,3.3,3.7,1.91,3.6,3.8,1.91,3.4,4,1.91,3.6,4.33
2531,1729,1729,2010/2011,13,10252,10260,2,2,4.5,3.6,1.8,4.25,3.45,1.8,3.7,3.3,1.9,4.5,3.5,1.8,4.5,3.3,1.85,5,3.6,1.83
2532,1729,1729,2010/2011,13,8668,9825,1,2,3.4,3.3,2.2,3.1,3.25,2.2,3.2,3.2,2.1,3.25,3.25,2.25,3.3,3.2,2.25,3.4,3.4,2.25
2533,1729,1729,2010/2011,13,10261,9879,0,0,1.91,3.4,4.2,1.85,3.4,4,1.9,3.3,3.7,1.91,3.4,4,1.91,3.3,4.2,2,3.4,4.33
2534,1729,1729,2010/2011,13,8456,8658,0,0,1.4,4.5,8.5,1.38,4.5,7.5,1.4,4.1,7,1.4,4.5,8,1.44,4.33,7,1.4,4.6,9
2535,1729,1729,2010/2011,13,8602,8559,2,3,2.4,3.1,3.2,2.2,3.2,3.2,2.4,3.2,2.7,2.4,3.3,2.9,2.4,3.2,3,2.4,3.3,3.2
2536,1729,1729,2010/2011,13,10194,8650,2,0,3.75,3.25,2.1,4.1,3.4,1.85,3.7,3.3,1.9,3.75,3.4,2,3.6,3.1,2.15,4,3.4,2.05
2537,1729,1729,2010/2011,13,8528,8659,1,0,2.5,3.25,2.88,2.25,3.2,3.05,2.3,3.2,2.8,2.4,3.3,2.88,2.6,3.25,2.7,2.5,3.3,3
2538,1729,1729,2010/2011,13,8455,8472,0,3,1.22,5.75,15,1.22,5.5,12,1.22,5.3,11,1.2,6.5,13,1.22,5.5,15,1.22,6.5,17
2539,1729,1729,2010/2011,14,10260,8528,2,0,1.22,6,15,1.18,6.5,12,1.22,5.3,11,1.22,6,13,1.22,5.5,15,1.22,6.5,17
2540,1729,1729,2010/2011,14,9825,8586,2,3,1.62,4,5.5,1.6,3.75,5.25,1.7,3.5,4.4,1.67,3.75,5,1.62,4,5,1.67,4.2,5.5
2541,1729,1729,2010/2011,14,8650,8654,3,0,1.57,3.8,6.5,1.55,3.75,6,1.55,3.7,5.4,1.53,3.75,6.5,1.57,3.6,6.5,1.57,4,7
2542,1729,1729,2010/2011,14,8472,8668,2,2,2.6,3.2,2.8,2.5,3.1,2.8,2.4,3.2,2.7,2.4,3.25,2.88,2.62,3.1,2.8,2.62,3.3,2.88
2543,1729,1729,2010/2011,14,8655,10252,2,0,2.3,3.25,3.25,2.25,3.2,3.1,2.4,3.2,2.7,2.38,3.25,3,2.3,3.1,3.2,2.38,3.3,3.3
2544,1729,1729,2010/2011,14,9879,8456,1,4,3.2,3.1,2.4,3.05,3.25,2.25,2.9,3.1,2.3,2.88,3.25,2.4,3,3.25,2.38,3.25,3.25,2.4
2545,1729,1729,2010/2011,14,8658,8455,1,0,5,3.6,1.73,5,3.6,1.67,4.4,3.5,1.7,5.5,3.75,1.62,4.4,3.6,1.8,5.25,3.6,1.75
2546,1729,1729,2010/2011,14,8559,10261,5,1,2.1,3.3,3.6,2.05,3.4,3.4,2.1,3.2,3.2,2.1,3.3,3.5,2.1,3.5,3.25,2.15,3.4,3.75
2547,1729,1729,2010/2011,14,8659,10194,0,3,2.2,3.2,3.5,2.1,3.1,3.5,2.2,3.2,3,2.2,3.3,3.3,2.05,3.3,3.6,2.25,3.3,3.6
2548,1729,1729,2010/2011,14,8483,8602,2,1,2.5,3.3,2.88,2.45,3.2,2.75,2.3,3.2,2.8,2.3,3.4,3,2.4,3.4,2.8,2.5,3.4,2.88
2549,1729,1729,2010/2011,15,10260,8655,7,1,1.25,5.5,13,1.22,5.5,12.5,1.2,5.5,12,1.29,5.5,10,1.3,5,11,1.29,6,13
2550,1729,1729,2010/2011,15,8586,8650,2,1,2,3.4,3.8,2.15,3.4,3.5,2.1,3.2,3.2,2.1,3.3,3.5,2,3.2,4,2.1,3.4,3.8
2551,1729,1729,2010/2011,15,8654,8528,3,1,2,3.5,3.75,1.91,3.4,3.8,2,3.2,3.4,2,3.4,3.75,2.1,3.3,3.5,2.05,3.4,4
2552,1729,1729,2010/2011,15,10252,9825,2,4,3.4,3.3,2.2,3.5,3.5,2.1,3.3,3.3,2,3.3,3.3,2.2,3.5,3.3,2.1,3.6,3.4,2.2
2553,1729,1729,2010/2011,15,8668,8659,1,4,1.57,3.8,6.5,1.55,3.5,6.5,1.6,3.6,5,1.57,3.75,6,1.62,3.6,6,1.57,4,6.5
2554,1729,1729,2010/2011,15,10261,8455,1,1,5,3.6,1.73,5,3.6,1.65,4.6,3.5,1.65,5.5,3.75,1.62,5,3.3,1.8,5.25,3.75,1.73
2555,1729,1729,2010/2011,15,8602,8472,3,2,2.6,3.2,2.8,2.55,3.2,2.65,2.4,3.2,2.7,2.62,3.3,2.62,2.5,3.1,2.9,2.62,3.3,2.88
2556,1729,1729,2010/2011,15,9879,8658,1,1,2,3.3,4,1.95,3.25,3.85,2,3.2,3.4,2.1,3.3,3.5,2.1,3.1,3.8,2,3.3,4
2557,1729,1729,2010/2011,15,8559,8483,2,2,1.57,4.2,5.5,1.55,4.1,5.25,1.65,3.5,4.6,1.62,3.75,5.5,1.62,3.6,6,1.57,4.2,6
2558,1729,1729,2010/2011,15,10194,8456,1,1,3.4,3.25,2.2,3.5,3.4,2.15,2.8,3.2,2.3,3.3,3.3,2.2,3.75,3.1,2.1,3.5,3.3,2.2
2559,1729,1729,2010/2011,16,9825,9879,2,1,1.29,5.25,12,1.25,5.25,11,1.25,5,10,1.29,5,11,1.3,5,11,1.29,5.5,13
2560,1729,1729,2010/2011,16,8650,10252,3,0,1.62,3.75,6,1.6,3.5,5.85,1.55,3.7,5.4,1.62,3.75,5.5,1.62,3.6,6,1.62,3.6,5.5
2561,1729,1729,2010/2011,16,8472,8654,1,0,1.83,3.5,4.5,1.85,3.45,4,1.9,3.3,3.7,1.91,3.4,4,1.83,3.5,4.33,1.83,3.3,4.4
2562,1729,1729,2010/2011,16,8456,8559,1,0,1.53,4,6.5,1.55,4.1,6.25,1.55,3.7,5.4,1.53,4,6,1.57,3.6,6.5,1.5,4,6.5
2563,1729,1729,2010/2011,16,8655,8602,3,0,1.73,3.6,5,1.75,3.5,4.4,1.7,3.5,4.4,1.8,3.5,4.5,1.8,3.6,4.33,1.75,3.75,5
2564,1729,1729,2010/2011,16,8658,8586,1,1,3.5,3.4,2.1,3.4,3.4,2.15,3,3.2,2.2,3.5,3.3,2.1,3.3,3.4,2.15,3.75,3.5,2.1
2565,1729,1729,2010/2011,16,8659,10261,3,1,2.25,3.3,3.25,2.2,3.3,3.1,2.2,3.2,3,2.25,3.3,3.2,2.3,3.3,3.1,2.15,3.2,3.3
2566,1729,1729,2010/2011,16,8483,10260,2,3,8,5,1.36,8.5,4.5,1.35,7,4.1,1.4,8,5,1.36,9,4.5,1.36,10,5,1.36
2567,1729,1729,2010/2011,16,8528,10194,2,2,2.75,3.2,2.63,2.55,3.25,2.6,2.3,3.2,2.8,2.5,3.3,2.8,2.7,3.1,2.7,2.62,3.1,2.6
2568,1729,1729,2010/2011,16,8455,8668,1,1,1.36,4.75,9,1.35,4.5,8.25,1.35,4.5,7.3,1.36,5,7.5,1.4,4.2,9,1.36,4.6,8
2569,1729,1729,2010/2011,17,10260,9825,1,0,2,3.4,3.8,1.95,3.4,3.6,1.85,3.3,3.9,2,3.4,3.75,2,3.4,3.75,2,3.5,4.2
2570,1729,1729,2010/2011,17,8586,8455,1,1,2.8,3.25,2.6,2.9,3.2,2.55,2.8,3.2,2.3,2.8,3.3,2.5,2.88,3.3,2.4,2.88,3.4,2.6
2571,1729,1729,2010/2011,17,8654,8456,1,3,4.5,3.6,1.8,4.5,3.5,1.75,4,3.4,1.8,4.33,3.5,1.83,4.33,3.5,1.83,4.5,3.6,1.85
2572,1729,1729,2010/2011,17,10252,8659,2,1,2.1,3.3,3.6,2,3.4,3.5,1.9,3.3,3.7,2,3.4,3.75,2.05,3.4,3.5,2.15,3.4,3.75
2573,1729,1729,2010/2011,17,8668,8528,0,0,1.4,4.5,9,1.4,4.25,7.75,1.45,3.9,6.5,1.44,4.33,7,1.44,4.2,7.5,1.44,4.5,9
2574,1729,1729,2010/2011,17,10261,8650,3,1,3.8,3.4,2,3.6,3.4,2.1,3,3.2,2.2,3.75,3.4,2,3.5,3.25,2.1,3.75,3.5,2.1
2575,1729,1729,2010/2011,17,8602,8658,1,0,2.4,3.25,3,2.35,3.2,2.9,2.5,3.2,2.6,2.38,3.25,3,2.4,3.2,3,2.4,3.25,3.25
2576,1729,1729,2010/2011,17,9879,8472,0,0,2.2,3.25,3.4,2.15,3.2,3.3,2.2,3.2,3,2.25,3.25,3.25,2.2,3.2,3.4,2.2,3.25,3.75
2577,1729,1729,2010/2011,17,8559,8655,2,1,2,3.3,4,2.05,3.25,3.5,2,3.2,3.4,2.1,3.3,3.5,2.1,3.3,3.5,2.05,3.4,4
2578,1729,1729,2010/2011,17,10194,8483,0,1,1.62,4,5.5,1.6,3.9,5,1.6,3.6,5,1.62,3.75,5.5,1.62,3.75,5.5,1.62,4,6
2579,1729,1729,2010/2011,18,9825,10194,1,0,1.3,5.25,10,1.29,5,9.5,1.27,5,9,1.25,5.5,12,1.3,5,11,1.3,5.5,12
2580,1729,1729,2010/2011,18,8650,9879,1,0,1.53,3.8,7,1.55,3.7,6,1.55,3.7,5.4,1.57,3.6,6.5,1.57,3.8,6,1.53,4,7
2581,1729,1729,2010/2011,18,8472,8559,1,0,2.2,3.2,3.5,2.05,3.25,3.5,2.2,3.2,3,2.2,3.3,3.3,2.2,3.2,3.4,2.15,3.3,3.75
2582,1729,1729,2010/2011,18,8456,8668,1,2,1.73,3.6,5,1.65,3.65,5,1.6,3.6,5,1.73,3.5,5,1.75,3.5,4.8,1.73,3.8,5.5
2583,1729,1729,2010/2011,18,8655,8654,1,1,1.8,3.6,4.5,1.75,3.5,4.5,1.8,3.4,4,1.8,3.5,4.5,1.83,3.4,4.5,1.8,3.75,4.75
2584,1729,1729,2010/2011,18,8658,10261,0,2,2.6,3.2,2.8,2.5,3.1,2.8,2.4,3.2,2.7,2.38,3.25,3,2.5,3.1,2.9,2.6,3.3,2.88
2585,1729,1729,2010/2011,18,8659,8602,1,1,1.85,3.4,4.5,1.85,3.2,4.4,1.9,3.3,3.7,1.91,3.25,4.33,1.91,3.2,4.5,1.85,3.5,4.6
2586,1729,1729,2010/2011,18,8483,8586,3,1,4,3.6,1.91,3.9,3.5,1.85,4,3.4,1.8,4.5,3.75,1.73,4,3.75,1.85,4.4,3.75,1.85
2587,1729,1729,2010/2011,18,8528,10252,1,2,3.2,3.25,2.3,3,3.2,2.3,2.7,3.2,2.4,3.1,3.3,2.3,3.1,3.2,2.3,3.3,3.3,2.38
2588,1729,1729,2010/2011,18,8455,10260,2,1,2.2,3.2,3.6,2.25,3.2,3.05,2.2,3.1,3.1,2.2,3.3,3.3,2.2,3.25,3.3,2.25,3.3,3.75
2589,1729,1729,2010/2011,19,10260,8472,2,0,1.29,5.5,11,1.25,5.25,11.5,1.25,5,10,1.25,5.5,12,1.29,5,11,1.25,5.5,15
2590,1729,1729,2010/2011,19,9825,8455,3,1,2.63,3.2,2.75,2.55,3.2,2.65,2.4,3.2,2.7,2.5,3.3,2.8,2.6,3.1,2.8,2.62,3.3,2.88
2591,1729,1729,2010/2011,19,10252,8586,1,2,3.2,3.3,2.3,3.1,3.2,2.25,2.7,3.2,2.4,3,3.25,2.38,3.1,3.25,2.3,3.2,3.4,2.38
2592,1729,1729,2010/2011,19,8668,8658,1,1,1.53,4,6.5,1.5,3.65,7,1.6,3.6,5,1.57,3.75,6,1.57,3.6,6.5,1.53,4,7
2593,1729,1729,2010/2011,19,10261,8456,1,3,3.25,3.25,2.25,3.1,3.2,2.25,3.1,3.3,2.1,3.4,3.4,2.1,3.1,3.2,2.3,3.4,3.3,2.3
2594,1729,1729,2010/2011,19,8602,8528,1,2,2.1,3.3,3.6,2,3.1,3.9,2,3.3,3.3,2.1,3.3,3.5,2.15,3.1,3.6,2.1,3.3,4
2595,1729,1729,2010/2011,19,8655,10194,0,2,2.3,3.2,3.2,2.25,3.1,3.2,2,3.2,3.4,2.2,3.2,3.4,2.3,3.2,3.1,2.38,3.3,3.3
2596,1729,1729,2010/2011,19,9879,8654,1,3,1.91,3.4,4.2,1.85,3.2,4.4,2,3.2,3.4,2,3.4,3.75,1.95,3.2,4.2,1.91,3.4,4.5
2597,1729,1729,2010/2011,19,8559,8659,2,0,2.1,3.25,3.75,2,3.35,3.5,1.9,3.3,3.7,2,3.4,3.75,2.1,3.3,3.5,2.1,3.4,3.8
2598,1729,1729,2010/2011,19,8483,8650,2,1,3.8,3.75,1.91,3.6,3.6,1.9,3.7,3.3,1.9,4,3.4,1.91,3.8,3.6,1.91,4,3.75,1.91
2599,1729,1729,2010/2011,2,9825,8483,6,0,1.17,7,19,1.16,6.5,15.5,1.17,5.8,13,1.17,7,15,1.17,7,17,1.18,7,17
2600,1729,1729,2010/2011,2,8654,8559,1,3,2.25,3.3,3.25,2.15,3.25,3.25,2.2,3.3,2.9,2.2,3.25,3.25,2.25,3.2,3.3,2.3,3.25,3.3
2601,1729,1729,2010/2011,2,8668,8602,1,1,1.5,4,7,1.45,4,7,1.5,3.8,5.7,1.53,3.75,7,1.5,3.75,7.5,1.53,3.8,8
2602,1729,1729,2010/2011,2,10261,10252,6,0,3.2,3.25,2.3,2.85,3.25,2.35,2.8,3.2,2.3,2.88,3.4,2.38,3.1,3.1,2.4,3,3.3,2.4
2603,1729,1729,2010/2011,2,8456,8650,3,0,2.38,3.25,3.1,2.25,3.2,3.05,2.4,3.2,2.7,2.38,3.25,3,2.4,3.1,3.1,2.38,3.2,3.2
2604,1729,1729,2010/2011,2,9879,10260,2,2,6,4,1.57,6.25,3.8,1.53,5.4,3.7,1.55,5.5,3.75,1.62,6,3.6,1.62,6,3.8,1.62
2605,1729,1729,2010/2011,2,8658,8655,2,1,2.2,3.25,3.4,2.2,3.1,3.3,2.3,3.2,2.8,2.2,3.3,3.3,2.3,3.2,3.1,2.3,3.25,3.3
2606,1729,1729,2010/2011,2,8659,8472,1,0,2.5,3.25,2.88,2.45,3.2,2.75,2.4,3.2,2.7,2.5,3.2,2.88,2.5,3.1,2.9,2.4,3.25,3
2607,1729,1729,2010/2011,2,10194,8586,1,2,3.4,3.3,2.2,3.3,3.2,2.15,3.2,3.2,2.1,3.6,3.25,2.1,3.3,3.2,2.25,3.4,3.2,2.25
2608,1729,1729,2010/2011,2,8528,8455,0,6,15,6,1.22,12.5,5.5,1.22,9,4.9,1.28,12,5.5,1.25,12,5.5,1.25,15,6,1.22
2609,1729,1729,2010/2011,20,8650,8602,0,1,1.33,5,10,1.3,4.75,10,1.33,4.6,7.8,1.29,5.5,10,1.33,4.5,11,1.33,5.25,11
